route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
12,2026_01_12-SU-MVS-Sunday-085,1960479,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,1,1
11,2026_01_12-SU-MVS-Sunday-085,1960424,"OAK Airport / SF / Daly City",1,,011A_shp,,1,1
12,2026_01_12-SU-MVS-Sunday-085,1960480,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,1,1
11,2026_01_12-SU-MVS-Sunday-085,1960425,"Bay Fair",1,,011B_shp,,1,1
12,2026_01_12-SU-MVS-Sunday-085,1960481,"Dublin/Pleasanton",0,,012B_shp,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960878,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960874,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961200,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960903,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960826,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961223,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960872,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960901,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960827,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961221,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960870,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960899,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960829,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961219,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960868,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960897,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960830,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961217,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960866,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960895,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960833,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961215,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960864,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960893,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960835,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961213,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960862,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960892,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960837,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961211,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960860,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960890,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960839,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961209,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960858,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960887,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960838,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961206,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960855,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960886,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960844,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961205,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960854,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960883,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960845,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961203,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960852,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960881,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960847,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961201,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960850,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960848,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960879,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961238,"Bus Bridge",1,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960908,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960904,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960873,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960902,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960824,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961224,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960825,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961222,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960871,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960900,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960828,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961220,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960869,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960898,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960832,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961218,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960867,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960896,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960831,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961216,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960865,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960894,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960836,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961214,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960863,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960891,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960834,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961212,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960861,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960889,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960843,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961210,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960859,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960888,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960842,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961208,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960857,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960884,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960840,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961207,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960856,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960885,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960841,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961204,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960853,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960882,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960846,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961202,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960997,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961064,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961004,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961069,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961007,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961067,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961009,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961066,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961010,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961072,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961013,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961073,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961015,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961076,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961021,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961077,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961017,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961080,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961020,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961082,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961026,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961083,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961022,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961084,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961028,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961088,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961029,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961092,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961030,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961091,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961033,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961093,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961035,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961098,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961037,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961099,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961040,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961100,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961042,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961101,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961041,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961104,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961046,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961106,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961048,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961108,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961049,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961110,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961052,"Bus Bridge",0,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961057,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961005,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961065,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961006,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961070,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961008,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961068,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961011,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961071,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961012,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961074,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961014,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961075,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961016,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961078,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961019,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961079,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961018,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961081,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961025,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961086,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961024,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961087,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961023,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961085,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961027,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961089,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961031,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961090,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961032,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961095,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961034,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961094,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961036,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961096,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961038,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961097,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961039,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961102,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961043,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961103,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961045,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961105,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961044,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961107,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961047,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961109,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961050,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961111,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961051,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961113,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961054,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961115,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961056,"Bus Bridge",1,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960996,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960932,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960991,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960931,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960986,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960926,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960984,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960928,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960983,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960924,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960980,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960921,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960978,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960919,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960979,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960917,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960974,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960914,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960971,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960916,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960969,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960912,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960968,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961144,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960966,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960911,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960964,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961140,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960963,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961139,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960959,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961142,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960958,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961134,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960957,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961135,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960955,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961131,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960952,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961128,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960951,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961127,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960948,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961126,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960947,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961123,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960944,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1961122,"Bus Bridge",0,,,,1,1
BB-A,2026_01_12-SU-MVS-Sunday-085,1960942,"Bus Bridge",0,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960933,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961304,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960988,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960930,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960989,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960929,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960985,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960927,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960982,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960925,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960981,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960923,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960976,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960920,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960977,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960922,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960975,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960918,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960973,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960915,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960972,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960913,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960970,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961143,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960967,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960938,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960965,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961137,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1960962,"Bus Bridge",1,,,,1,1
BB-B,2026_01_12-SU-MVS-Sunday-085,1961138,"Bus Bridge",1,,,,1,1
